"","dateTime","Nitrate_mgl","Flow_Inst"
"1","2016-06-16 20:00:00",1.74,565
"2","2016-06-16 20:15:00",1.73,565
"3","2016-06-16 20:30:00",1.73,566
"4","2016-06-16 20:45:00",1.72,566
"5","2016-06-16 21:00:00",1.73,566
"6","2016-06-16 21:15:00",1.73,566
"7","2016-06-16 21:30:00",1.72,566
"8","2016-06-16 21:45:00",1.73,566
"9","2016-06-16 22:00:00",1.73,566
"10","2016-06-16 22:15:00",1.73,566
"11","2016-06-16 22:30:00",1.73,566
"12","2016-06-16 22:45:00",1.73,566
"13","2016-06-16 23:00:00",1.72,566
"14","2016-06-16 23:15:00",1.72,566
"15","2016-06-16 23:30:00",1.72,566
"16","2016-06-16 23:45:00",1.72,566
"17","2016-06-17 00:00:00",1.72,566
"18","2016-06-17 00:15:00",1.72,566
"19","2016-06-17 00:30:00",1.72,566
"20","2016-06-17 00:45:00",1.71,566
"21","2016-06-17 01:00:00",1.72,566
"22","2016-06-17 01:15:00",1.72,566
"23","2016-06-17 01:30:00",1.72,566
"24","2016-06-17 01:45:00",1.72,566
"25","2016-06-17 02:00:00",1.72,566
"26","2016-06-17 02:15:00",1.72,566
"27","2016-06-17 02:30:00",1.72,566
"28","2016-06-17 02:45:00",1.72,566
"29","2016-06-17 03:00:00",1.72,566
"30","2016-06-17 03:15:00",1.72,566
"31","2016-06-17 03:30:00",1.73,566
"32","2016-06-17 03:45:00",1.73,566
"33","2016-06-17 04:00:00",1.73,566
"34","2016-06-17 04:15:00",1.73,566
"35","2016-06-17 04:30:00",1.73,566
"36","2016-06-17 04:45:00",1.74,566
"37","2016-06-17 05:00:00",1.74,566
"38","2016-06-17 05:15:00",1.74,566
"39","2016-06-17 05:30:00",1.74,566
"40","2016-06-17 05:45:00",1.74,566
"41","2016-06-17 06:00:00",1.74,566
"42","2016-06-17 06:15:00",1.74,566
"43","2016-06-17 06:30:00",1.75,566
"44","2016-06-17 06:45:00",1.75,567
"45","2016-06-17 07:00:00",1.75,567
"46","2016-06-17 07:15:00",1.75,567
"47","2016-06-17 07:30:00",1.75,567
"48","2016-06-17 07:45:00",1.75,567
"49","2016-06-17 08:00:00",1.75,567
"50","2016-06-17 08:15:00",1.76,567
"51","2016-06-17 08:30:00",1.76,566
"52","2016-06-17 08:45:00",1.76,566
"53","2016-06-17 09:00:00",1.76,566
"54","2016-06-17 09:15:00",1.76,566
"55","2016-06-17 09:30:00",1.76,566
"56","2016-06-17 09:45:00",1.76,566
"57","2016-06-17 10:00:00",1.76,566
"58","2016-06-17 10:15:00",1.76,566
"59","2016-06-17 10:30:00",1.76,566
"60","2016-06-17 10:45:00",1.76,566
"61","2016-06-17 11:00:00",1.76,565
"62","2016-06-17 11:15:00",1.76,565
"63","2016-06-17 11:30:00",1.77,565
"64","2016-06-17 11:45:00",1.77,562
"65","2016-06-17 12:00:00",1.77,562
"66","2016-06-17 12:15:00",1.76,562
"67","2016-06-17 12:30:00",1.77,562
"68","2016-06-17 12:45:00",1.76,562
"69","2016-06-17 13:00:00",1.76,562
"70","2016-06-17 13:15:00",1.76,563
"71","2016-06-17 13:30:00",1.76,565
"72","2016-06-17 13:45:00",1.76,565
"73","2016-06-17 14:00:00",1.76,565
"74","2016-06-17 14:15:00",1.76,565
"75","2016-06-17 14:30:00",1.76,565
"76","2016-06-17 14:45:00",1.75,565
"77","2016-06-17 15:00:00",1.75,565
"78","2016-06-17 15:15:00",1.75,566
"79","2016-06-17 15:30:00",1.75,566
"80","2016-06-17 15:45:00",1.75,567
"81","2016-06-17 16:00:00",1.75,567
"82","2016-06-17 16:15:00",1.75,567
"83","2016-06-17 16:30:00",1.76,567
"84","2016-06-17 16:45:00",1.75,567
"85","2016-06-17 17:00:00",1.75,567
"86","2016-06-17 17:15:00",1.75,567
"87","2016-06-17 17:30:00",1.75,567
"88","2016-06-17 17:45:00",1.76,569
"89","2016-06-17 18:00:00",1.76,569
"90","2016-06-17 18:15:00",1.76,570
"91","2016-06-17 18:30:00",1.76,570
"92","2016-06-17 18:45:00",1.76,571
"93","2016-06-17 19:00:00",1.76,571
"94","2016-06-17 19:15:00",1.76,571
"95","2016-06-17 19:30:00",1.77,571
"96","2016-06-17 19:45:00",1.77,571
"97","2016-06-17 20:00:00",1.77,571
"98","2016-06-17 20:15:00",1.77,571
"99","2016-06-17 20:30:00",1.77,571
"100","2016-06-17 20:45:00",1.77,571
"101","2016-06-17 21:00:00",1.77,571
"102","2016-06-17 21:15:00",1.77,571
"103","2016-06-17 21:30:00",1.77,573
"104","2016-06-17 21:45:00",1.77,573
"105","2016-06-17 22:00:00",1.77,573
"106","2016-06-17 22:15:00",1.77,573
"107","2016-06-17 22:30:00",1.76,573
"108","2016-06-17 22:45:00",1.77,573
"109","2016-06-17 23:00:00",1.77,573
"110","2016-06-17 23:15:00",1.77,573
"111","2016-06-17 23:30:00",1.77,573
"112","2016-06-17 23:45:00",1.77,573
"113","2016-06-18 00:00:00",1.77,573
"114","2016-06-18 00:15:00",1.77,573
"115","2016-06-18 00:30:00",1.77,573
"116","2016-06-18 00:45:00",1.76,573
